,url,supermarket,name,description,product_id
2366213,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/38241,dia-es,LA ASTURIANA garbanzos extra paquete 1 Kg,,d5b83ff86a7612338e12d42c7c9af596
2366214,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/38252,dia-es,LA ASTURIANA lenteja pardina paquete 1 Kg,,11f5c4cc2e356fee4d1420756a65cfd1
2366215,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/44471,dia-es,LITORAL lentejas a la riojana lata 430 gr,,8c1a3432dc2c4a7b5981d80706765ae7
2366216,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/47496,dia-es,LA ASTURIANA garbanzo cocido frasco 400 gr,,48e602c2491775e148ffe47b1bc7e566
2366217,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/47840,dia-es,DIA fabada asturiana lata 435 gr,,280882503cc21bff9e5be409c9c05f3a
2366218,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/49694,dia-es,DIA cocido madrileño lata 440 gr,,000d481c0e60b87db07bd8e395e505de
2366219,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/50647,dia-es,DIA VEGECAMPO alubias blancas con verduras frasco 400 gr,,65ef4419968d8a870d4bbcf44c598746
2366220,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/50739,dia-es,LA ASTURIANA alubia blanca paquete 1 Kg,,ebe54344a49a5e04e9dc99921cf9d8b8
2366221,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/50740,dia-es,LA ASTURIANA lenteja pardina paquete 500 gr,,05515e6171aba1c0b4ab743da0ca454a
2366222,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/53235,dia-es,LA ASTURIANA alubias blancas cocidas frasco 400 gr,,923c67cb01e5edcc789d99a91c45a295
2366223,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/56160,dia-es,LITORAL fabada asturiana lata 865 gr,,31b8ed29f2c6469e19d5afb09a948996
2366224,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/58809,dia-es,DIA VEGECAMPO lentejas cocidas frasco 400 gr,,4652c2e8ae20a3b512aa36d5010b1b6e
2366225,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/61318,dia-es,DIA VEGECAMPO alubia negra paquete 500 gr,,97b805fbf4dc5a9d4df5ea5a3f80449e
2366226,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/61787,dia-es,LA ASTURIANA judión cocido frasco 350 gr,,4f4899d8a406609aefc296765c5c2658
2366227,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/73816,dia-es,LUENGO garbanzo paquete 1 Kg,,71c49779905536ed6594d19615609ae6
2366228,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/77561,dia-es,LUENGO garbanzo pedrosillano paquete 1 Kg,,b72f06bc6ad80ab2ecc0ff93e96bbc85
2366229,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/101720,dia-es,LUENGO garbanzos cocidos frasco 400 gr,,69aa46d4175d74d79a04b76ed66ce905
2366230,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/102510,dia-es,LUENGO alubias blancas paquete 1 kg,,71a98617b6a5391d82f1de0e7885b8e5
2366231,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/119810,dia-es,LUENGO alubia cocida frasco 400 gr,,79aaef6e55cd35699344dab6fb1ed7ec
2366232,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/119818,dia-es,DIA fabada asturiana lata 865 gr,,84e59b00d488e7460f3cfce982f41b1a
2366233,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/120828,dia-es,LA ASTURIANA alubias pintas cocidas frasco 400 gr,,d85ed73250e1c04b463a56ce5e520328
2366234,https://www.dia.es/compra-online/despensa/aperitivos/p/11612,dia-es,RUFFLES patatas fritas onduladas sabor a jamón bolsa 160 gr,,2c22388fa404d8041710203b3618b7e7
2366235,https://www.dia.es/compra-online/despensa/aperitivos/p/11610,dia-es,DORITOS tex-mex bolsa 140 gr,,9388d42b9bc05582d738e23ff2a61301
2366236,https://www.dia.es/compra-online/despensa/aperitivos/p/11620,dia-es,MATUTANO fritos sabor barbacoa bolsa 146 gr,,7fa2d57294a7aaf6bc35adea4a9db010
2366237,https://www.dia.es/compra-online/despensa/aperitivos/p/11622,dia-es,MATUTANO bocabits bolsa 84GRS,,2b994f0e1e62bde24687da19f9f9c178
2366238,https://www.dia.es/compra-online/despensa/aperitivos/p/11641,dia-es,LAY'S patatas fritas al punto de sal bolsa 160 gr,,ad411ebeb803b0ea90e5889a38d6e33c
2366239,https://www.dia.es/compra-online/despensa/aperitivos/p/12018,dia-es,DIA cortezas de cerdo bolsa 150 gr,,1a971e1fcbbaa5792a026548cd740fbe
2366240,https://www.dia.es/compra-online/despensa/aperitivos/p/12577,dia-es,DIA remolacha en vinagre FRASCO 180GR,,161c0b0b4de3168eb1954668b849a671
2366241,https://www.dia.es/compra-online/despensa/aperitivos/p/3440,dia-es,DIA cacahuetes con miel bolsa 125 gr,,a37a01ddbadb1ecc7a3da9efb9b42819
2366242,https://www.dia.es/compra-online/despensa/aperitivos/p/3454,dia-es,DIA anacardos bolsa 125 gr,,73cd696884cc7e81565107f9a1b9e16c
2366243,https://www.dia.es/compra-online/despensa/aperitivos/p/5129,dia-es,DIA guindillas en vinagre frasco 120 gr,,420dde8dad8af881cd886ea9fcc8ea4e
2366244,https://www.dia.es/compra-online/despensa/aperitivos/p/302,dia-es,DIA aceituna rellena anchoa lata 150 gr,,dc9a03ce5a978fda72b0a76e7c75a112
2366245,https://www.dia.es/compra-online/despensa/aperitivos/p/22472,dia-es,DIA pepinillo pequeño FRASCO 180GR,,445dbb1dd9d7bf440ed22d7d61712959
2366246,https://www.dia.es/compra-online/despensa/aperitivos/p/23066,dia-es,DIA cacahuete frito salado bolsa 250 gr,,3743e3af1308f51d9ae14420b8fd8d5f
2366247,https://www.dia.es/compra-online/despensa/aperitivos/p/17312,dia-es,LAY'S patatas fritas campesina bolsa 160 gr,,af9153c4afc785bbf39ed68b6869890b
2366248,https://www.dia.es/compra-online/despensa/aperitivos/p/17561,dia-es,RISI palomitas mantequilla bolsa 90 GR,,19d21b16cc15144fde7de9ecfa69fbff
2366249,https://www.dia.es/compra-online/despensa/aperitivos/p/17633,dia-es,DIA pistachos bolsa 500GR,,7f82dd9db7576fb33d123369c014ac47
2366250,https://www.dia.es/compra-online/despensa/aperitivos/p/18356,dia-es,PRINGLES patatas fritas sour cream & onion tubo 165 gr,,01faa4ba9017c0b2d3a3a13f42ad1793
2366251,https://www.dia.es/compra-online/despensa/aperitivos/p/18357,dia-es,PRINGLES patatas fritas original tubo 165 gr,,d766ff7a6dbb63d337d65c1a1bfa14ce
2366252,https://www.dia.es/compra-online/despensa/aperitivos/p/18725,dia-es,DIA pistachos tostados con sal bolsa 200 gr,,2b930cf5ca3650cbda560354400a2aee
2366253,https://www.dia.es/compra-online/despensa/aperitivos/p/19186,dia-es,MISTER CORN GREFUSA maíz frito bolsa 141 gr,,920d010a6778b8e4ee676d99d21d1268
2366254,https://www.dia.es/compra-online/despensa/aperitivos/p/19236,dia-es,CALZADO berenjena aliñada LATA 420GR,,1eade6f9b5194973ad6b7db38eb404b0
2366255,https://www.dia.es/compra-online/despensa/aperitivos/p/20663,dia-es,JOLCA aceitunas verdes sin hueso bolsa 90 gr,,28f37d5a5bd0ef08de1053546f1556e7
2366256,https://www.dia.es/compra-online/despensa/aperitivos/p/20654,dia-es,JOLCA aceitunas verdes con hueso bolsa 120 gr,,5e1b7d651cdd2c779779f4d7d8102ded
2366257,https://www.dia.es/compra-online/despensa/aperitivos/p/12951,dia-es,DIA galleta salada aperitivos bote 350 grs,,5fdc3da8f12a374b20cdcba2a2e886ee
2366258,https://www.dia.es/compra-online/despensa/aperitivos/p/13917,dia-es,FACUNDO pipas extra bolsa 100 gr,,7f4ba495cffbdf5a556b1d5653a60536
2366259,https://www.dia.es/compra-online/despensa/aperitivos/p/14914,dia-es,DIA pasas sultanas bolsa 200 gr,,1c192176c53d92f6fdc26f1f2ec7d0ae
2366260,https://www.dia.es/compra-online/despensa/aperitivos/p/14923,dia-es,DIA ciruelas sin hueso bolsa 200 gr,,ef0bed686e34bfb857b0ba75d812c519
2366261,https://www.dia.es/compra-online/despensa/aperitivos/p/16073,dia-es,DIA conos de maíz sabor queso y bacon bolsa 85 gr,,d7058e9252f8609e774e1e027d408f72
2366262,https://www.dia.es/compra-online/despensa/aperitivos/p/16630,dia-es,DIA cortezas de trigo bolsa 90 gr,,95574040149d1e98b64e357e0c1e4995
2366263,https://www.dia.es/compra-online/despensa/aperitivos/p/16750,dia-es,DIA palitos de patata bolsa 100 gr,,137dec1f85ec7abf9baff3d349bcd59d
2366264,https://www.dia.es/compra-online/despensa/aperitivos/p/17311,dia-es,LAY'S patatas fritas vinagreta bolsa 160 gr,,5004f740b00ce77dbae05cd4e08e99ce
2366265,https://www.dia.es/compra-online/despensa/aperitivos/p/30330,dia-es,DIA galletas crackers saladas paquete 3x100 gr,,3903f3b915d1294b98da0b555dc84448
2366266,https://www.dia.es/compra-online/despensa/aperitivos/p/33412,dia-es,DIA patatas fritas lisas bolsa 200GR,,3cb20c5b1737137705c4bfc456e250b8
2366267,https://www.dia.es/compra-online/despensa/aperitivos/p/34409,dia-es,DIA patatas fritas artesanas bolsa 2 x 150 gr,,71dac24838fa8ee31ca4bab807fdb37b
2366268,https://www.dia.es/compra-online/despensa/aperitivos/p/36168,dia-es,DIA patatas fritas light bolsa 140 gr,,9f9bb1815c10dc3969f3f725aa230467
2366269,https://www.dia.es/compra-online/despensa/aperitivos/p/40279,dia-es,CHEETOS gustosines bolsa 96 gr,,6daed2e52fd10b9dac15134849ec0d0b
2366270,https://www.dia.es/compra-online/despensa/aperitivos/p/42455,dia-es,RISI gusanitos bolsa 85GRS,,7cb03b6d51850f8a1badc5028ca7a694
2366271,https://www.dia.es/compra-online/despensa/aperitivos/p/43135,dia-es,DIA cocktail encurtidos frasco 250 gr,,2d977d4ccf226842826650d22960f545
2366272,https://www.dia.es/compra-online/despensa/aperitivos/p/46239,dia-es,DIA VEGECAMPO aceitunas verdes con hueso manzanilla frasco 500 gr,,c6a10922962cc08fb3e2a9c5a9ba9307
2366273,https://www.dia.es/compra-online/despensa/aperitivos/p/50463,dia-es,RUFFLES patatas fritas onduladas york'eso bolsa 160 gr,,2373299cb31199e1192678bd64d3da26
2366274,https://www.dia.es/compra-online/despensa/sal-y-especias/p/187986,dia-es,CARMENCITA ajo en polvo frasco 60 gr,,a609f5a284bfc80d4dad46bfa0918930
2366275,https://www.dia.es/compra-online/despensa/sal-y-especias/p/187987,dia-es,CARMENCITA albahaca frasco 16 gr,,167755f9a3ccdcd3974d805f1a2e2d4e
2366276,https://www.dia.es/compra-online/despensa/sal-y-especias/p/187990,dia-es,CARMENCITA canela molida frasco 40 gr,,60f4c8bd057d7546099bf3fdf287805d
2366277,https://www.dia.es/compra-online/despensa/sal-y-especias/p/187992,dia-es,CARMENCITA cayena guindillas frasco 16 gr,,15e15595ef858c7062abaf1ecbd82048
2366278,https://www.dia.es/compra-online/despensa/sal-y-especias/p/187993,dia-es,CARMENCITA colorante alimentario frasco 62 gr,,90e1c5ad4483ac89cf1e5f78b0a8c4ef
2366279,https://www.dia.es/compra-online/despensa/sal-y-especias/p/187998,dia-es,CARMENCITA hierbabuena frasco 20 gr,,36f3f6457d7b66986e765ad821490de7
2366280,https://www.dia.es/compra-online/despensa/sal-y-especias/p/188000,dia-es,CARMENCITA nuez moscada molida frasco 50 gr,,35277bfe32283e5e253fb60da884616f
2366281,https://www.dia.es/compra-online/despensa/sal-y-especias/p/188001,dia-es,CARMENCITA orégano frasco 7 gr,,49cb8657331262a256bbd4f597973132
2366282,https://www.dia.es/compra-online/despensa/sal-y-especias/p/188002,dia-es,CARMENCITA perejil frasco 12 gr,,9907e7d1b6f25ed3f79ecbeb7a0db488
2366283,https://www.dia.es/compra-online/despensa/sal-y-especias/p/188867,dia-es,CARMENCITA ñoras sobre 25 gr,,2e36cded5b1a9c2bcfaca103319b0df7
2366284,https://www.dia.es/compra-online/despensa/sal-y-especias/p/226052,dia-es,DANI hoja de romero bolsa 40 gr,,f952b41022041e759e4326640cfde254
2366285,https://www.dia.es/compra-online/despensa/pates-y-foies/p/69232,dia-es,LA PIARA paté de atún en escabeche lata 75 gr,,a141bf6f74b0d55e60d824b3f632d20a
2366286,https://www.dia.es/compra-online/despensa/pates-y-foies/p/84088,dia-es,CALVO pate atun claro pack 2 latas 165 gr,,807efc8b4fe6ce8c7caf7d6a2d2a3f48
2366287,https://www.dia.es/compra-online/despensa/pates-y-foies/p/116542,dia-es,LA PIARA paté tapa negra -50% grasa pack 2 latas 146GR,,e4cfb2b5c0ffea038f90224ddc9fc74b
2366288,https://www.dia.es/compra-online/despensa/pates-y-foies/p/128824,dia-es,DIA paté de hígado de cerdo tarro 200 gr,,6eb2fb67a441a47c5f7ccf731ef68167
2366289,https://www.dia.es/compra-online/despensa/pates-y-foies/p/129843,dia-es,LA PIARA paté de atún lata 2 x 75 gr,,8335b4e887e7304b0d3a6e2a6b09aa69
2366290,https://www.dia.es/compra-online/despensa/pates-y-foies/p/166228,dia-es,DIA DELICIOUS bloc de foie gras de pato lata 200 gr,,f4cede9342147e1d2926dd290d65a531
2366291,https://www.dia.es/compra-online/despensa/pates-y-foies/p/177969,dia-es,IBERITOS crema de jamón york pack 3 x 23 gr,,aaf3e51f46eb012f966db3b4ee5ed244
2366292,https://www.dia.es/compra-online/despensa/pates-y-foies/p/177970,dia-es,IBERITOS paté ibérico pack 3 x 25 gr,,5533a045e29cad23b0619c5d268b250a
2366293,https://www.dia.es/compra-online/despensa/pates-y-foies/p/184454,dia-es,DIA DELICIOUS foie gras entero de pato tarro 125 gr,,e363791fb8620591bd79e1187b99c27f
2366294,https://www.dia.es/compra-online/despensa/pates-y-foies/p/183767,dia-es,DIA DELICIOUS mousse de cabracho tarro 115 gr,,b0c093b3589b90108ac55c0d0488684f
2366295,https://www.dia.es/compra-online/despensa/pates-y-foies/p/183772,dia-es,DIA DELICIOUS mousse de boletus tarro 115 gr,,467e28594319af98dc0ae13add6509b2
2366296,https://www.dia.es/compra-online/despensa/pates-y-foies/p/198415,dia-es,AOSTE mousse de foie de pato pack 2 x 100 gr,,609b1df9dc4974a607b04035ef04ae9b
2366297,https://www.dia.es/compra-online/despensa/pates-y-foies/p/207809,dia-es,DIA DELICIOUS mousse de salmón ahumado tarro 110 gr,,f77554d43b0c63b01c84a8e960ccb1b3
2366298,https://www.dia.es/compra-online/despensa/pates-y-foies/p/274870,dia-es,GOURMET CAZORLA paté ibérico Oporto tarro 110 g,,02178a808d58bc2b5d057bfdfb928542
2366299,https://www.dia.es/compra-online/despensa/pates-y-foies/p/274868,dia-es,GOURMET CAZORLA paté de perdiz tarro 110 gr,,315a335d98d5d06922c89a1bde454f37
2366300,https://www.dia.es/compra-online/despensa/pates-y-foies/p/274869,dia-es,GOURMET CAZORLA paté de ciervo tarro 110 gr,,5607d9aa2b1c54cf5e6ba30625537758
2366301,https://www.dia.es/compra-online/despensa/pates-y-foies/p/274856,dia-es,LA PIARA crema de atún en aceite de oliva Oceanix pack 2 latas x 75 gr,,85d29b845f23c91fa677c3da9dcd6d70
2366302,https://www.dia.es/compra-online/despensa/pates-y-foies/p/275799,dia-es,GOURMET CAZORLA paté de olivada tarro 110 gr,,5b9d9fa41aac19c1b483b6c702b183cd
2366303,https://www.dia.es/compra-online/despensa/pan/biscotes/p/169736,dia-es,RECONDO pan tostado integral sin sal 30 uds paquete 270 gr,,6ad15b75c671fd7977443503436ff67b
2366304,https://www.dia.es/compra-online/despensa/pan/biscotes/p/183247,dia-es,DIA DELICIOUS mini tostas con pasas bolsa 125 gr,,a2c29db9e2527b3ef455e1a1699e3c46
2366305,https://www.dia.es/compra-online/despensa/pan/biscotes/p/119468,dia-es,RECONDO hogaza de pan nueve cereales paquete 240 gr,,542bf1a31d3882d20d93ae17adc163f1
2366306,https://www.dia.es/compra-online/despensa/pan/biscotes/p/208183,dia-es,DIA VITAL pan tostado bajo en sal sin azúcares añadidos paquete 270 gr,,859aa267eb79df34c7ee58656a6d9b8b
2366307,https://www.dia.es/compra-online/despensa/pan/biscotes/p/114191,dia-es,QUELY quelitas crujientes paquete 200 gr,,5fd8f2f223f7fc003bf3644da0e6e4da
2366308,https://www.dia.es/compra-online/despensa/pan/biscotes/p/231242,dia-es,ORTIZ pan tostado multicereales paquete 288 gr,,9d4a70e0e44e4e2450bd66ab92962d7b
2366309,https://www.dia.es/compra-online/despensa/pan/biscotes/p/231256,dia-es,ORTIZ pan tostado integral paquete 324 gr,,cb5d7538782ceeed5528a20792648c0c
2366310,https://www.dia.es/compra-online/despensa/pan/biscotes/p/249443,dia-es,WASA pan tostado original paquete 275 gr,,073fea7795b6a2ad66728f634500a06c
2366311,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/72901,dia-es,DIA salsa mexicana frasco 315 gr,,12af2c0f1383f80e07006cd7acfaeb44
2366312,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/87036,dia-es,OLD EL PASO tortillas de trigo bolsa 6 unidades 244 gr,,3fdb151149c3759e5de3aa95929552a9
2366313,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/111056,dia-es,DIA kit fajitas estuche 490 gr,,46bfc6fea86c65c055213c8b354ed3db
2366314,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/111394,dia-es,OLD EL PASO nachips bolsa 200 gr,,06574ca7cea0e3a4913c9a00a0503d6f
2366315,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/118961,dia-es,OLD EL PASO salsa mejicana frasco 200 gr,,a599271eac73920fafa5a67074312bba
2366316,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/118963,dia-es,OLD EL PASO salsa de queso frasco 200 gr,,faec32834f9c831aaf1fb6970aa2260a
2366317,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/139419,dia-es,OLD EL PASO sazonador para fajitas sobre 30 gr,,78a25c8b93575d4343dbd36b1e0aa523
2366318,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/141624,dia-es,DIA sazonador para fajitas sobre 30 gr,,89a5798d0e7eea3469ef8cfaaf73dc77
2366319,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/270164,dia-es,MEXIFOODS tortillas de trigo para fajitas bolsa 8 unidades 320 gr,,8b360a8fda35ef26d06a19124b27e3f6
2366320,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/275002,dia-es,FREX MIX guacamole suave tarrina 500 gr,,aae9f26e73a2a1e99c6f680ed978d6b2
2366321,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/276939,dia-es,FRESH MIX guacamole suave tarrina 200 gr,,d413252ca1399d535123a2b1fe997516
2366322,https://www.dia.es/compra-online/despensa/cocina-internacional/mejicana/p/276727,dia-es,MEXIFOODS tortillas de trigo integrales bolsa 8 unidades 320 gr,,e894cc8cd4338b6d9f7a55ce8442493e
2366323,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/16357,dia-es,MAGGI pasta oriental pollo sobre 70 gr,,bd2d2bae4ab243ad078144c6034feac1
2366325,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/140467,dia-es,DIA pasta estilo japonés bolsa 140 gr,,88b7e1daaf98ea68ec02ff67d051f005
2366326,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/147389,dia-es,DIA noodles sabor pollo bolsa bolsa 85 gr,,b529137c8b537b898e1b9733500752bc
2366327,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/160612,dia-es,GALLINA BLANCA fideos orientales yatekomo pollo vaso 60 gr,,5acf852b6e2ea735b99073f4cdb45dd1
2366328,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/197611,dia-es,GALLINA BLANCA fideos orientales yakisoba vaso 93 gr,,d934b3e995b492c7ca707ab30d1083a1
2366329,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/177647,dia-es,DIA noodles sabor gamba bolsa bolsa 85 gr,,62af8a1cbcce974a549313c12aa29db9
2366330,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/188207,dia-es,TA TUNG rollitos de primavera bandeja 280 gr,,45f85a6e2cc305b62852331b1613764a
2366331,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/218533,dia-es,DIA fideos orientales sabor pollo vaso 61 gr,,4a3e25b306a53c5aeac65d59d4679981
2366332,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/218534,dia-es,DIA fideos orientales sabor verduras vaso 61 gr,,b450de6239b90a6c37a5ef5f4acba795
2366333,https://www.dia.es/compra-online/despensa/cocina-internacional/oriental/p/228642,dia-es,GALLINA BLANCA fideos orientales yakisoba sobre 93 gr,,752c01912c9e8f7028ad0cc137cb6023
2366334,https://www.dia.es/compra-online/despensa/dieteticos/perdida-de-peso/p/87674,dia-es,DIA VITAL snack bañado en chocolate con leche multivitaminado caja 200 gr,,479f2c4df3c05b5e7f13d7dc4fffebb8
2366335,https://www.dia.es/compra-online/despensa/dieteticos/perdida-de-peso/p/153634,dia-es,BICENTURY galleta devoragras con yogur limón paquete 160 gr,,dcc6f91d1633d1659639fd9031706f14
2366336,https://www.dia.es/compra-online/despensa/dieteticos/perdida-de-peso/p/153635,dia-es,BICENTURY barritas sustituye de chocolate con leche caja 4 uds,,a6b1b2ae9404c74ed5c06fc0f8f812de
2366337,https://www.dia.es/compra-online/despensa/dieteticos/perdida-de-peso/p/161619,dia-es,DIA tortitas mini de maiz y arroz sabor jamon paquete 75 gr,,50d18257e839557510bbe310da168161
2366338,https://www.dia.es/compra-online/despensa/dieteticos/perdida-de-peso/p/161621,dia-es,DIA tortitas de arroz bañadas yogur paquete 130 gr,,a7633f4dd6ada82735944743c81d9f6b
2366339,https://www.dia.es/compra-online/despensa/dieteticos/perdida-de-peso/p/161622,dia-es,DIA tortitas de maiz con chocolate negro paquete 90 gr,,0afe858d3d9a201c52ae78064e79d834
2366340,https://www.dia.es/compra-online/despensa/dieteticos/perdida-de-peso/p/161708,dia-es,DIA VITAL snack bañado en chocolate blanco multivitaminado caja 200 gr,,2b593d29684734e67189fc54557a9d22
2366341,https://www.dia.es/compra-online/despensa/dieteticos/perdida-de-peso/p/166802,dia-es,DIA VITAL tortitas de maíz paquete 130 gr,,d055d80a7bc7cb5a91df08c8afbbd328
2366342,https://www.dia.es/compra-online/despensa/dieteticos/perdida-de-peso/p/179407,dia-es,BICENTURY tortita de maiz queso & albahaca paquete 123 gr,,5bbd6f7ec7c81df2a73e1f664125af39
2366343,https://www.dia.es/compra-online/congelados/pizzas-bases-y-masas/p/266016,dia-es,DIA AL PUNTO pizza crispy bacon envase 450 gr,,4c49ac36d6d928077ecb9b66d14b13c5
2366344,https://www.dia.es/compra-online/congelados/pizzas-bases-y-masas/p/266017,dia-es,DIA AL PUNTO pizza carbonara envase 465 gr,,de1213209ddd652c173358105ba0692c
2366345,https://www.dia.es/compra-online/congelados/pizzas-bases-y-masas/p/266018,dia-es,DIA AL PUNTO pizza 6 quesos envase 471 gr,,5013ba625e051c642b79831f88e2e08b
2366346,https://www.dia.es/compra-online/congelados/pizzas-bases-y-masas/p/271491,dia-es,DR OETKER pizza mía grande jamón y queso caja 400 gr,,92adec9bcf56cb993d955e769ebbb972
2366347,https://www.dia.es/compra-online/congelados/pizzas-bases-y-masas/p/262267,dia-es,DR OETKER pizza mía grande 4 quesos caja 400 gr,,2b93fc3b53910c44cf96ff2f6301da6b
2366348,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/3374,dia-es,DIA MARI MARINERA palitos de surimi envase 450 gr,,ff73c5c247c412bda93ddad898b5b075
2366349,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/4542,dia-es,DIA filetes de bacalao envase 400 gr,,afa583e4dee4f1b02b2690a5fe933768
2366350,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/5206,dia-es,DIA MARI MARINERA anillas de calamar a la romana bolsa 400 gr,,3b9d99596444100c4db058d0270873f5
2366351,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/16335,dia-es,PESCANOVA surfers de merluza rebozada caja 400 gr,,b04b685433ab0bf9ad9841addb700490
2366352,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/40467,dia-es,PESCANOVA caprichos a la romana bolsa 400 gr,,27279d24a8e5cfdccc118c981e859d70
2366353,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/41096,dia-es,DIA anillas de pota bolsa 400 gr,,abb1538050ecc1b3acf34de704216a07
2366354,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/41097,dia-es,DIA MARI MARINERA caprichos a la romana bolsa 400 gr,,d1febad45591e6b1d78def19866dad6f
2366355,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/41098,dia-es,DIA rabas empanadas bolsa 500 gr,,546f554e93beea74591cb93c1e35493e
2366356,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/44567,dia-es,LA GULA DEL NORTE gulas bandeja 200 gr,,17ccd1e8a1bdcee2b5977e01c09007bc
2366357,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/47403,dia-es,DIA MARI MARINERA langostino cocido grande 32/48 piezas caja 800 gr,,3be8cea90d670880482a62f4e1c8d553
2366358,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/47405,dia-es,DIA MARI MARINERA langostino crudo grande 32/48 piezas caja 800 gr,,0768673be620d3624fb36154cdc6b2f0
2366359,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/54223,dia-es,DIA figuritas de merluza bolsa 400 gr,,e6b8b2a61278386727f8b24d2dd2c1db
2366360,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/59239,dia-es,DIA preparado de paella con caldo envase 500 gr,,bb5594c797aa8bde9a17b4e93fc5f0b8
2366361,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/62059,dia-es,PESCANOVA filete de bacalao envase 400 gr,,7468dc8f1a97f80bbef8c9097b84ab43
2366362,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/69088,dia-es,PESCANOVA corazones de merluza caja 500 gr,,b296e676a777792a390bbde8bc248b5f
2366363,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/69089,dia-es,PESCANOVA filetes de merluza baby bolsa 400 gr,,31181c38a0e3cb37a8e7609fee601a04
2366364,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/71213,dia-es,PESCANOVA anguriñas bandeja 200 gr,,69cbd0b785c0eecc65cc6ec6c4d91fcc
2366365,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/72170,dia-es,DIA MARI MARINERA filetes de merluza del cabo sin piel bolsa 600 gr,,c93930c14796e80c485b7c8ed23ee215
2366366,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/117647,dia-es,DIA preparado sopa de marisco envase 400 gr,,7bc41ce16b96d7c292ef2114f651ef82
2366367,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/129357,dia-es,DIA MARI MARINERA almeja del Pacífico envase 450 gr,,66e0becb8c29d8cebab189c509745aaa
2366368,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/148888,dia-es,DIA colas de gambón peladas crudas envase 200 gr,,552273bbff33c3091ae139f07ac3456a
