ID,Location,Province_State
9.836917388767764,Germany,Nordrhein-Westfalen
9.089512527339927,Belgium,North Rhine-Westphalia
8.975407832457977,Netherlands,North Brabant
7.767875636786418,Netherlands,Utrecht
4.663708021721319,Netherlands,North Brabant
8.906524059746886,Netherlands,North Holland
8.907659243580504,Germany,Nordrhein-Westfalen
8.19234821698409,Germany,Hainaut
7.893508037466578,Netherlands,Gelderland
8.446202463119903,Netherlands,North Brabant
8.32023101381557,Netherlands,Liege
7.797110089261217,Netherlands,South Holland
,Netherlands,North Brabant
8.968339420758918,Netherlands,Hesse
5.527870291317475,Netherlands,Saxony
10.488062493721054,Netherlands,North Brabant
8.996165147405211,Netherlands,South Holland
8.665219433067536,Netherlands,South Holland
8.054375470205983,Netherlands,South Holland
5.154374559841314,Netherlands,North Brabant
8.895436871641747,Netherlands,Utrecht
7.879951539969538,Netherlands,Bavaria
6.938347441344751,Netherlands,South Holland
7.4798155469173935,Netherlands,Gelderland
,Netherlands,North Brabant
,Netherlands,Utrecht
7.219234195915911,Netherlands,North Brabant
7.635986956338485,Netherlands,South Holland
8.485670172842456,Germany,Baden-Württemberg
8.980882400577228,Belgium,Liege
9.12062030412769,Netherlands,Gelderland
8.689484617434582,Germany,Antwerp
9.393042223171008,Netherlands,North Brabant
8.694504236325793,Netherlands,North Holland
8.502720381776225,Netherlands,North Brabant
8.048612260041027,Netherlands,South Holland
8.268597369044258,Netherlands,South Holland
9.228428329302524,Netherlands,Bavaria
8.894285345741476,Netherlands,North Brabant
8.056835175263585,Belgium,East Flanders
,Netherlands,East Flanders
7.535989957903702,Belgium,Bavaria
9.767331363990326,Netherlands,Utrecht
7.294770884835859,Netherlands,North Brabant
5.65981620642796,Netherlands,Utrecht
7.58092941073664,Netherlands,Hesse
4.894584099900764,Netherlands,Gelderland
7.856803369489421,Netherlands,Gelderland
8.785874786151929,Germany,East Flanders
9.810341563460106,Germany,North Rhine-Westphalia
4.201766477570114,Germany,North Rhine-Westphalia
7.403212048696786,Germany,Baden-Württemberg
7.820761307903649,Netherlands,Hainaut
6.598108599616409,Netherlands,Utrecht
6.971869822213679,Netherlands,West Flanders
9.18072860291501,Netherlands,Hainaut
6.0024539207026,Netherlands,Utrecht
7.459404998922064,Germany,Hesse
10.168425032672827,Netherlands,Utrecht
8.19717171083788,Netherlands,Utrecht
8.107907735788263,Germany,Antwerp
9.372654962028871,Netherlands,Utrecht
7.658546506516469,Netherlands,Hainaut
9.44433096855176,Belgium,East Flanders
8.054125983610307,Netherlands,North Holland
9.698199668622284,Belgium,Liege
5.663022458538052,Germany,Hesse
9.107814261533708,Belgium,Baden-Württemberg
9.169688653576385,Netherlands,Gelderland
7.977992600365162,Netherlands,Utrecht
9.468934757032317,Netherlands,Baden-Württemberg
7.469960218929994,Netherlands,West Flanders
8.743992071792983,Netherlands,North Holland
8.75568860058109,Netherlands,North Rhine-Westphalia
8.372538478908588,Netherlands,Gelderland
7.942313278971333,Netherlands,Antwerp
8.09098777086617,Netherlands,Gelderland
8.68344782768552,Netherlands,North Holland
7.635270513410203,Netherlands,North Holland
9.638978612010453,Netherlands,North Brabant
4.264653249059169,Netherlands,Bavaria
8.89859045953002,Belgium,West Flanders
9.968269986204463,Netherlands,Gelderland
9.82959533742798,Netherlands,Gelderland
7.074106357382032,Netherlands,North Holland
9.585062127479564,Netherlands,East Flanders
10.065970721876422,Germany,Saxony
8.534650696813129,Belgium,East Flanders
7.765038943067497,Netherlands,Gelderland
8.091731995577994,Netherlands,East Flanders
7.505252557909643,Netherlands,North Holland
8.076895014378943,Netherlands,South Holland
7.313307057949872,Netherlands,North Holland
9.046267118528286,Netherlands,Baden-Württemberg
9.002485737959486,Netherlands,Utrecht
7.245952484364891,Belgium,West Flanders
9.13943932714146,Netherlands,Liege
,Netherlands,Utrecht
7.085077283223997,Netherlands,North Brabant
8.368249354195484,Netherlands,Gelderland
8.305967621822386,Netherlands,South Holland
8.356395492822001,Netherlands,Utrecht
5.253145364452968,Netherlands,Gelderland
9.282193535323158,Germany,Nordrhein-Westfalen
9.700556260329378,Netherlands,Gelderland
9.755191782458263,Netherlands,Utrecht
8.433912444177128,Belgium,Liege
6.271020376462397,Netherlands,North Rhine-Westphalia
7.129347478320251,Germany,Nordrhein-Westfalen
8.697821867697973,Netherlands,Gelderland
6.36588492681256,Germany,West Flanders
8.55496678437602,Netherlands,Utrecht
8.113964716177808,Netherlands,Utrecht
8.027905868146558,Netherlands,North Brabant
8.86743027133635,Netherlands,Utrecht
9.999054429873643,Belgium,Hesse
6.67409464439877,Netherlands,Saxony
7.40222562975466,Netherlands,Gelderland
,Germany,Hesse
10.577962731057802,Netherlands,North Rhine-Westphalia
7.749358099586658,Netherlands,North Holland
7.937866880076057,Germany,Hainaut
9.09999790744448,Belgium,Baden-Württemberg
10.76934725974974,Netherlands,Hainaut
8.713976328614756,Netherlands,South Holland
3.7010815840910167,Netherlands,Saxony
10.96596358303298,Netherlands,Hesse
7.610295088396867,Belgium,Liege
6.3833446781751295,Netherlands,North Brabant
9.202828504809444,Netherlands,North Holland
5.858295124295088,Netherlands,Utrecht
8.551360282047154,Germany,Hainaut
9.3891056397894,Netherlands,North Holland
8.602928100314541,Netherlands,East Flanders
9.330502436714651,Germany,Nordrhein-Westfalen
8.20271699901429,Netherlands,North Brabant
,Netherlands,North Brabant
11.25250856270622,Germany,Nordrhein-Westfalen
10.238207697029532,Belgium,North Rhine-Westphalia
5.809798160051692,Netherlands,Hainaut
8.793021509116363,Germany,Hesse
9.830914613331196,Netherlands,North Brabant
7.807889708560872,Netherlands,Gelderland
9.413115390403805,Netherlands,Bavaria
9.36438440906325,Netherlands,Utrecht
9.321963838186242,Netherlands,Gelderland
8.190995835675587,Netherlands,North Brabant
8.276186630058957,Netherlands,Gelderland
10.234946769061894,Germany,Antwerp
6.662966616638465,Netherlands,North Holland
9.544534844905897,Netherlands,North Holland
8.14212455457778,Germany,Nordrhein-Westfalen
7.890269519904457,Netherlands,Hainaut
8.487128574283096,Belgium,Liege
9.052672201772555,Belgium,Liege
9.772749053755772,Netherlands,South Holland
6.8401733406628455,Netherlands,North Brabant
8.384167625547937,Germany,Liege
7.094750186224905,Netherlands,Gelderland
10.19440148647737,Netherlands,North Brabant
8.743884148901138,Germany,Antwerp
7.748376309404952,Netherlands,Hainaut
9.583401094230483,Belgium,Bavaria
8.43619948713767,Germany,Nordrhein-Westfalen
7.494865847198708,Netherlands,Utrecht
7.941036860584035,Netherlands,North Holland
8.710965830208583,Netherlands,Utrecht
8.62642494748243,Netherlands,Utrecht
8.455800854426174,Netherlands,North Holland
8.779407332627866,Netherlands,Gelderland
9.327681008925122,Netherlands,South Holland
7.142040143590677,Netherlands,North Brabant
7.787808889640759,Netherlands,South Holland
8.492831142554353,Netherlands,Hesse
8.360365970990607,Netherlands,South Holland
9.765343895176391,Netherlands,Gelderland
7.45483111546537,Netherlands,North Holland
7.608803764041071,Netherlands,South Holland
7.171300099676618,Netherlands,Utrecht
8.685538359883202,Belgium,Baden-Württemberg
5.851984179952468,Germany,Nordrhein-Westfalen
10.012502193701035,Netherlands,Saxony
8.127341106813697,Netherlands,North Rhine-Westphalia
8.27256838128344,Germany,Antwerp
8.998464726972072,Netherlands,North Rhine-Westphalia
7.487932137449896,Germany,Liege
6.679709398396922,Belgium,East Flanders
7.168110275724858,Netherlands,North Holland
9.680797698835423,Netherlands,Utrecht
8.775799389663526,Netherlands,South Holland
8.621805568074329,Netherlands,Antwerp
7.912834247054061,Netherlands,Gelderland
8.507378901878461,Belgium,Hesse
7.642820163147963,Belgium,Hainaut
8.943288101707687,Netherlands,Gelderland
4.577960447884121,Netherlands,Gelderland
,Netherlands,South Holland
10.41548356312606,Netherlands,Saxony
6.461813013195668,Netherlands,South Holland
8.054605363262418,Belgium,Saxony
9.897994829438645,Netherlands,Antwerp
9.215999098153002,Netherlands,Utrecht
9.79849693421128,Netherlands,West Flanders
6.4541858467949815,Netherlands,North Brabant
7.629007793763975,Netherlands,Utrecht
5.931805615938199,Netherlands,Antwerp
7.454341612442935,Germany,East Flanders
7.028916791473711,Netherlands,Utrecht
7.558559095720053,Germany,Nordrhein-Westfalen
6.091862543766967,Netherlands,Utrecht
7.089767399190517,Germany,Bavaria
9.724045434807708,Netherlands,Antwerp
8.98959986355621,Germany,Saxony
9.27426569685174,Netherlands,South Holland
8.032334819244863,Netherlands,North Brabant
6.593817146973869,Netherlands,North Brabant
9.100116187150064,Netherlands,North Holland
6.679778224647698,Belgium,Liege
21.533749301784,Netherlands,West Flanders
8.80243882842615,Netherlands,Utrecht
9.01521695243752,Netherlands,North Holland
7.979289014164536,Netherlands,Gelderland
2.369610378194381,Netherlands,Gelderland
6.8837562162358825,Netherlands,Gelderland
9.395105657217806,Netherlands,Utrecht
10.198480774496955,Germany,Nordrhein-Westfalen
8.634071872085356,Germany,Saxony
8.917709874723448,Germany,Nordrhein-Westfalen
,Netherlands,East Flanders
9.01226380201211,Netherlands,North Rhine-Westphalia
7.91822665509238,Netherlands,West Flanders
7.887884883390336,Belgium,North Rhine-Westphalia
9.664613551923445,Netherlands,Utrecht
6.5837440173513695,Netherlands,Liege
7.681689787426082,Netherlands,North Holland
7.347401457393906,Netherlands,North Brabant
7.069745512127967,Netherlands,Gelderland
7.987866334970223,Netherlands,North Brabant
,Netherlands,North Rhine-Westphalia
7.773513961098184,Netherlands,South Holland
9.133360322530075,Belgium,Saxony
7.91483440630291,Germany,Nordrhein-Westfalen
9.764038875495746,Netherlands,North Holland
8.10380148009524,Netherlands,South Holland
8.33978173760626,Netherlands,North Brabant
5.56364636405787,Netherlands,South Holland
8.79122039046339,Netherlands,Saxony
3.270677996923088,Germany,Hainaut
10.329068217563588,Belgium,North Rhine-Westphalia
7.061246317025924,Netherlands,South Holland
6.82346141212963,Germany,Hainaut
10.659549290963216,Netherlands,Gelderland
8.51467232499909,Netherlands,North Holland
7.852743462997932,Netherlands,North Holland
11.16550544491714,Netherlands,Gelderland
8.044152770066297,Netherlands,North Holland
9.496814759060126,Germany,Hesse
8.437748406927097,Netherlands,North Brabant
9.878404472654776,Germany,Nordrhein-Westfalen
8.919310454851622,Netherlands,North Holland
4.129128499565416,Germany,Nordrhein-Westfalen
10.288415999873088,Belgium,Antwerp
8.06851541237619,Netherlands,South Holland
9.358986537126146,Netherlands,North Holland
8.18299275483336,Netherlands,North Holland
7.000545359547318,Netherlands,North Brabant
8.088336186508416,Netherlands,South Holland
9.3220095654945,Netherlands,Utrecht
8.621235378350972,Netherlands,Gelderland
7.519108412821899,Netherlands,Hesse
7.112200220441564,Netherlands,Gelderland
6.769388354754012,Netherlands,Gelderland
3.998257421173365,Netherlands,Hainaut
10.788336875351677,Germany,Bavaria
5.463585448354582,Netherlands,South Holland
8.14325814199863,Netherlands,South Holland
6.4815100574937965,Belgium,Hainaut
9.301766705950602,Germany,West Flanders
9.955366247925417,Netherlands,Bavaria
9.531772114868836,Netherlands,South Holland
4.959214022130225,Netherlands,Gelderland
8.603428422751533,Netherlands,South Holland
8.910173684656478,Netherlands,Baden-Württemberg
9.025790164133356,Netherlands,Antwerp
6.556419512947314,Belgium,Liege
8.168710981267862,Netherlands,North Brabant
7.743224819046771,Netherlands,North Holland
8.637657524750047,Netherlands,North Brabant
7.005072219571527,Netherlands,North Holland
5.67223097209561,Belgium,Hainaut
8.459290487379748,Netherlands,Baden-Württemberg
,Netherlands,North Holland
7.614960280069034,Netherlands,Liege
7.918986996495202,Netherlands,North Holland
7.709424077223333,Belgium,East Flanders
9.862381659423368,Netherlands,North Brabant
6.816421114962784,Netherlands,North Brabant
,Belgium,Bavaria
6.617608914606364,Netherlands,South Holland
7.657934845836866,Netherlands,North Holland
7.931153852146884,Netherlands,North Brabant
7.903876452278856,Germany,Bavaria
8.670286614002167,Germany,Antwerp
8.603597509401688,Netherlands,Baden-Württemberg
9.34289818721838,Netherlands,Hainaut
,Netherlands,North Holland
,Netherlands,South Holland
9.885050095779688,Netherlands,North Brabant
5.255935310851091,Netherlands,Gelderland
9.649420755477742,Netherlands,South Holland
8.531935192148012,Netherlands,Utrecht
8.019551294417024,Netherlands,Liege
,Netherlands,North Brabant
9.767457169054351,Netherlands,Gelderland
7.847449875476312,Netherlands,North Holland
9.286729378665678,Belgium,West Flanders
8.737710883982581,Netherlands,North Brabant
8.37985678273533,Netherlands,North Brabant
7.518456662426919,Netherlands,Utrecht
9.326516026009491,Germany,Nordrhein-Westfalen
10.209766158345545,Netherlands,Gelderland
4.761511802998346,Belgium,Hesse
6.712911196747882,Belgium,Antwerp
9.035385214836127,Germany,Nordrhein-Westfalen
8.673645707682894,Netherlands,South Holland
8.139123684034937,Netherlands,North Holland
8.448921039724688,Germany,Nordrhein-Westfalen
8.457041480533785,Netherlands,Utrecht
25.730679817198997,Netherlands,South Holland
9.171201108648791,Netherlands,South Holland
8.778453048132326,Netherlands,North Holland
10.13050165407226,Netherlands,Utrecht
8.617892699202255,Netherlands,Utrecht
6.615107712792303,Netherlands,Gelderland
5.3538558636843,Netherlands,South Holland
7.395282899515544,Netherlands,North Brabant
8.63669139398418,Netherlands,North Brabant
5.492315785519281,Netherlands,Utrecht
9.211762554487768,Netherlands,North Holland
6.109425867105963,Netherlands,West Flanders
7.644123086128539,Netherlands,East Flanders
9.937676044394358,Netherlands,Gelderland
10.218534955515397,Belgium,North Rhine-Westphalia
9.01852137382154,Belgium,Liege
6.812499494471676,Netherlands,South Holland
8.520595254534198,Belgium,North Rhine-Westphalia
10.029245826043418,Netherlands,West Flanders
7.612892288882371,Belgium,West Flanders
9.537122153354884,Netherlands,South Holland
7.833665577534232,Netherlands,North Holland
9.586097746357105,Netherlands,North Brabant
8.602112300283594,Netherlands,North Holland
8.902892201466782,Netherlands,Saxony
8.750573745597464,Netherlands,South Holland
7.770332704035285,Belgium,Baden-Württemberg
8.165581663838996,Netherlands,Utrecht
4.925774172533009,Netherlands,Gelderland
9.20894107527712,Netherlands,North Holland
9.50809949700173,Netherlands,Hainaut
,Netherlands,Liege
9.47840731315573,Netherlands,Utrecht
8.19710980090226,Germany,Bavaria
10.079375424701292,Netherlands,Gelderland
8.865357094465256,Belgium,West Flanders
7.836581714569806,Netherlands,South Holland
9.367870633249726,Netherlands,North Rhine-Westphalia
9.191125980006236,Netherlands,Gelderland
8.96756074564762,Netherlands,West Flanders
7.176619213110784,Netherlands,Bavaria
9.167693807600669,Netherlands,East Flanders
9.23766784169806,Netherlands,South Holland
6.262387520021444,Netherlands,Utrecht
3.890612695524645,Belgium,Baden-Württemberg
9.267141479858031,Netherlands,North Brabant
8.581951275523178,Netherlands,North Brabant
10.123313720815055,Netherlands,Baden-Württemberg
7.166990883137084,Netherlands,North Holland
6.665753756233884,Netherlands,Utrecht
9.45352942611158,Netherlands,Utrecht
6.597912905155118,Netherlands,North Brabant
9.314442950875431,Netherlands,North Holland
8.062364781835056,Germany,Liege
5.320561358789151,Netherlands,Baden-Württemberg
8.252896651500803,Netherlands,South Holland
10.622878525336628,Netherlands,Hainaut
,Netherlands,North Holland
8.956555308111565,Germany,Bavaria
6.242243920867001,Netherlands,North Holland
7.064447884618005,Netherlands,North Holland
7.59548781419219,Netherlands,North Holland
10.1122240653967,Germany,Saxony
8.188122766236086,Netherlands,North Brabant
8.214019645313902,Netherlands,Liege
7.719251320107311,Netherlands,North Rhine-Westphalia
4.954751688066563,Netherlands,North Brabant
6.139516394667491,Germany,Nordrhein-Westfalen
8.671925128760549,Netherlands,North Rhine-Westphalia
8.762618019397756,Germany,West Flanders
9.960364529849596,Netherlands,Saxony
9.61300413211903,Netherlands,South Holland
,Germany,West Flanders
6.686819342657734,Netherlands,Utrecht
9.498140173713429,Netherlands,Utrecht
7.887729254818969,Netherlands,North Holland
,Germany,West Flanders
7.695449112068532,Netherlands,North Holland
6.94947945988389,Netherlands,South Holland
7.425621290168175,Netherlands,Gelderland
8.922468734191703,Netherlands,North Holland
9.059291239414756,Netherlands,Utrecht
8.56311738864603,Netherlands,South Holland
7.646071916970217,Germany,Nordrhein-Westfalen
8.366211058209114,Germany,Baden-Württemberg
6.097501222105652,Netherlands,Hesse
9.05210396000954,Germany,Nordrhein-Westfalen
7.2674729265429745,Belgium,West Flanders
7.7549666097805,Netherlands,Liege
7.94494553382683,Germany,Baden-Württemberg
,Netherlands,North Brabant
9.4461681221637,Netherlands,North Brabant
7.837652662805441,Germany,Nordrhein-Westfalen
8.298641650810548,Germany,West Flanders
9.319256505948005,Belgium,East Flanders
9.263581359958255,Netherlands,Utrecht
7.7870391659380145,Netherlands,Utrecht
5.8940781018940775,Belgium,Hesse
9.15078072870022,Netherlands,North Rhine-Westphalia
9.188200021003984,Germany,Hainaut
8.48201934121223,Belgium,East Flanders
6.593629431751487,Netherlands,South Holland
10.130816476819174,Netherlands,North Holland
26.809289844492824,Netherlands,North Brabant
8.991631167204314,Netherlands,North Brabant
7.831135928444135,Netherlands,Utrecht
9.871816448071382,Netherlands,South Holland
8.0291435424113,Germany,East Flanders
10.207869002182454,Germany,Liege
9.281016943432686,Netherlands,South Holland
8.460284734005505,Netherlands,South Holland
8.200307645594387,Netherlands,South Holland
7.747956011553845,Netherlands,West Flanders
8.33258194732074,Netherlands,Gelderland
6.837354847825862,Germany,Hesse
7.768737101009235,Netherlands,Antwerp
5.193720667244347,Netherlands,Gelderland
,Netherlands,Gelderland
7.913237599492308,Netherlands,Hesse
9.162795021212338,Germany,Nordrhein-Westfalen
8.542879745960697,Netherlands,North Holland
10.082742903260524,Germany,Bavaria
6.096722566745315,Netherlands,Gelderland
9.991566302905015,Netherlands,North Brabant
,Netherlands,Utrecht
9.936550557862086,Netherlands,North Holland
7.666261323434234,Netherlands,Gelderland
,Netherlands,North Brabant
8.229221267164627,Netherlands,Liege
,Netherlands,North Brabant
7.537927109246956,Netherlands,North Holland
7.980765502239264,Netherlands,Hesse
9.927114239069065,Belgium,Hainaut
9.35546579659396,Netherlands,North Holland
8.333649673667338,Netherlands,West Flanders
7.78559948467648,Netherlands,North Holland
9.480195577345008,Netherlands,North Brabant
9.573183105003658,Netherlands,Utrecht
10.390490628565704,Netherlands,North Brabant
10.793634856585856,Netherlands,North Holland
9.627443829468266,Netherlands,North Brabant
8.333006209857276,Germany,Nordrhein-Westfalen
10.967844921368371,Germany,Nordrhein-Westfalen
6.48684383393412,Netherlands,Utrecht
6.148203645962502,Belgium,Liege
9.122968097711148,Netherlands,Bavaria
9.634934902054638,Netherlands,North Brabant
8.299691043247206,Netherlands,North Brabant
9.43960456411446,Netherlands,North Brabant
,Netherlands,South Holland
9.034545608611651,Netherlands,North Holland
8.688027386260895,Netherlands,South Holland
7.751584040776044,Belgium,Saxony
7.738142919836003,Netherlands,North Brabant
9.183644363294958,Belgium,Antwerp
7.570253814889927,Netherlands,Gelderland
8.167516888931143,Netherlands,North Brabant
6.337877587738872,Netherlands,Gelderland
6.943138075208152,Germany,Hainaut
7.790913054344436,Netherlands,North Brabant
8.643654806009216,Netherlands,South Holland
7.073091828747004,Belgium,Liege
12.101953952739054,Netherlands,Utrecht
2.574891631243613,Netherlands,Bavaria
8.092707982962105,Germany,Nordrhein-Westfalen
7.201043502909809,Germany,Bavaria
8.305792952409197,Belgium,Liege
,Netherlands,Saxony
7.859182118418412,Netherlands,North Brabant
8.476652800662597,Netherlands,North Holland
7.283457214186397,Netherlands,North Rhine-Westphalia
8.346329526009546,Netherlands,East Flanders
8.879977235221158,Netherlands,Gelderland
8.120486123373858,Belgium,North Rhine-Westphalia
9.765074561824376,Belgium,East Flanders
9.78012939629527,Belgium,Saxony
8.712240699094092,Netherlands,South Holland
7.589794182559101,Netherlands,Gelderland
9.000036211114713,Netherlands,North Brabant
6.266514723067089,Germany,Saxony
,Belgium,Liege
6.105215875566302,Netherlands,Baden-Württemberg
,Germany,West Flanders
6.769045603452439,Netherlands,Hesse
8.500946831756586,Netherlands,North Brabant
7.964817187001826,Netherlands,Gelderland
7.73097791558326,Netherlands,South Holland
9.880739725904093,Netherlands,North Brabant
6.849310788434456,Netherlands,North Holland
8.611202190438883,Netherlands,Utrecht
7.03260064768829,Netherlands,South Holland
7.058162708221171,Netherlands,Saxony
7.894796742478608,Netherlands,North Holland
10.46237122058194,Netherlands,North Holland
9.580539739844973,Netherlands,North Brabant
8.881348703405674,Netherlands,South Holland
7.641265091167924,Netherlands,Utrecht
8.721577725347789,Netherlands,North Brabant
9.83258397254346,Germany,Nordrhein-Westfalen
8.516392877082808,Netherlands,Utrecht
8.697345102365263,Netherlands,North Brabant
8.815892487995995,Belgium,West Flanders
8.478340177795536,Germany,Liege
9.822980636474956,Netherlands,Gelderland
8.954936968098838,Netherlands,Gelderland
7.0855269021646485,Netherlands,South Holland
7.340253857480778,Netherlands,North Holland
10.303789660382176,Netherlands,Antwerp
,Netherlands,North Brabant
8.978998054557051,Germany,Antwerp
7.993320377799953,Netherlands,Gelderland
5.561557379563739,Netherlands,Utrecht
6.139268103063062,Belgium,North Rhine-Westphalia
18.939767131447475,Netherlands,South Holland
8.798307996207924,Germany,North Rhine-Westphalia
10.12265408113488,Netherlands,Hainaut
8.659304046939846,Netherlands,North Holland
7.01351257473527,Belgium,Bavaria
7.053566534643484,Netherlands,Hesse
5.623220895014823,Netherlands,Gelderland
8.662482673117598,Netherlands,Gelderland
8.18440002363736,Netherlands,North Holland
8.156559998814696,Netherlands,Utrecht
9.00914199215247,Belgium,Antwerp
8.837136941610767,Germany,Bavaria
8.40989081875774,Belgium,Hesse
9.861387406743107,Netherlands,North Holland
4.123915321323517,Netherlands,South Holland
8.53083821008697,Netherlands,South Holland
7.819349631172434,Germany,Hainaut
8.35295286272645,Netherlands,Saxony
7.046065899494186,Belgium,Antwerp
8.382769995887049,Netherlands,Utrecht
8.285380402981884,Netherlands,South Holland
8.265801843495591,Netherlands,Gelderland
7.582078641484911,Belgium,Antwerp
10.803325241919602,Netherlands,Bavaria
6.3393735133345,Netherlands,North Brabant
8.608225173467572,Netherlands,South Holland
8.263809389824747,Netherlands,Gelderland
9.716093298258704,Netherlands,North Holland
,Netherlands,South Holland
7.922636279838893,Germany,Nordrhein-Westfalen
5.403376746749643,Netherlands,North Holland
10.113369613536571,Belgium,West Flanders
13.636264767640972,Netherlands,South Holland
8.50376557503185,Netherlands,North Holland
6.899450206857544,Netherlands,South Holland
8.541964183113183,Netherlands,North Brabant
7.993695410335622,Netherlands,Gelderland
7.509693985792873,Netherlands,South Holland
5.083079955353085,Belgium,Baden-Württemberg
7.549904583390271,Germany,Hesse
8.42014199913329,Netherlands,Utrecht
9.22840794740187,Netherlands,West Flanders
9.768643893400268,Germany,Saxony
7.866664966202635,Netherlands,Utrecht
7.1412409249649205,Belgium,Saxony
7.221189267260753,Netherlands,Hesse
8.880320215288341,Netherlands,North Brabant
9.35937184608806,Netherlands,South Holland
5.789280269750302,Netherlands,North Brabant
4.219811837577197,Germany,Baden-Württemberg
9.733729070629614,Netherlands,East Flanders
16.63668249213629,Netherlands,Utrecht
8.277434272518144,Belgium,Antwerp
8.409242379648957,Netherlands,North Brabant
5.56266618382797,Germany,North Rhine-Westphalia
27.524892698329342,Netherlands,South Holland
7.487972854897596,Netherlands,Saxony
9.057279232713126,Netherlands,Saxony
8.100572035015253,Netherlands,North Brabant
7.313739217796207,Netherlands,Hesse
,Netherlands,South Holland
9.609748341121591,Germany,Hainaut
8.045500652979724,Netherlands,Gelderland
9.53306557269342,Netherlands,North Holland
,Netherlands,North Brabant
8.005140655755461,Germany,Nordrhein-Westfalen
7.790330086420575,Netherlands,Gelderland
6.895069700764204,Netherlands,North Holland
7.431205231274857,Netherlands,Utrecht
9.71548083546414,Netherlands,Utrecht
7.301766688451887,Netherlands,Gelderland
10.042695180991933,Netherlands,South Holland
9.959362771053613,Netherlands,North Holland
8.904238413776412,Netherlands,Utrecht
7.237404482710553,Netherlands,Utrecht
8.499776951224211,Netherlands,North Brabant
9.694080532317072,Netherlands,Gelderland
7.273574835789213,Netherlands,North Brabant
8.837983648129043,Belgium,Hesse
8.812286451241523,Netherlands,Utrecht
7.351382937497057,Germany,Nordrhein-Westfalen
8.003145458056755,Netherlands,South Holland
8.058441224275947,Netherlands,Utrecht
8.08040219699527,Netherlands,South Holland
8.11943584157517,Netherlands,North Brabant
6.3066504915099975,Netherlands,East Flanders
8.323468393992686,Netherlands,North Holland
6.559527931720528,Netherlands,South Holland
8.83418216816521,Netherlands,Gelderland
,Germany,Hainaut
9.105367618080264,Netherlands,North Holland
7.050601356495435,Netherlands,Utrecht
6.021299713432473,Belgium,Liege
10.004672123779946,Netherlands,Utrecht
8.069368950388405,Netherlands,Utrecht
7.867694082015575,Belgium,Saxony
10.50220205495474,Germany,Nordrhein-Westfalen
7.293983928534023,Germany,Saxony
9.353148428693553,Netherlands,Gelderland
7.352995248304334,Netherlands,East Flanders
5.857350886879307,Netherlands,South Holland
8.735326614483364,Netherlands,North Rhine-Westphalia
10.995370721318732,Netherlands,North Holland
9.989031676765483,Netherlands,North Holland
10.83150497942196,Germany,North Rhine-Westphalia
9.604419391741624,Netherlands,South Holland
8.298915352547036,Germany,Liege
10.06828165903706,Germany,Bavaria
9.967160492537449,Netherlands,South Holland
7.517089309639109,Germany,Hesse
7.723156451513667,Netherlands,North Brabant
6.726003052467379,Netherlands,Liege
8.659429613415583,Netherlands,Utrecht
7.529399378505819,Netherlands,Liege
6.921719149825312,Netherlands,North Holland
9.22694135962729,Belgium,North Rhine-Westphalia
7.209761906550188,Netherlands,North Brabant
6.620127519697941,Netherlands,South Holland
9.279469736450556,Netherlands,Bavaria
9.412304533339054,Netherlands,North Holland
7.121677643676944,Netherlands,North Holland
7.247737799335341,Netherlands,Utrecht
8.048673976741327,Netherlands,South Holland
6.40091299303034,Netherlands,Utrecht
8.501276459567983,Netherlands,Hesse
7.496287476930908,Belgium,Liege
9.54219871618277,Netherlands,South Holland
6.146442967215902,Netherlands,Utrecht
6.350859992174794,Netherlands,South Holland
8.96497445723725,Netherlands,Hainaut
8.465218473220585,Belgium,Saxony
9.089479964116334,Netherlands,South Holland
7.9321728562749,Netherlands,South Holland
7.535195907480335,Germany,Bavaria
6.674889539612987,Netherlands,South Holland
8.13641423202616,Netherlands,South Holland
6.971091153454553,Netherlands,North Holland
4.925958506386466,Netherlands,Utrecht
7.288441139294906,Netherlands,Gelderland
9.985489975307242,Netherlands,Bavaria
10.167580324201584,Germany,West Flanders
8.28798973294999,Netherlands,North Brabant
8.892099479792337,Netherlands,Gelderland
8.117755261677036,Germany,Nordrhein-Westfalen
8.180780271359207,Netherlands,Gelderland
8.692942421636042,Netherlands,Baden-Württemberg
9.866510245224855,Netherlands,Bavaria
7.827789692183058,Germany,Nordrhein-Westfalen
6.441780703322246,Netherlands,South Holland
9.190334637241929,Belgium,Hesse
9.58866412539646,Netherlands,Gelderland
10.04964228505516,Netherlands,Gelderland
9.396054138764512,Netherlands,Utrecht
9.45842980468871,Netherlands,Gelderland
7.483894466558421,Netherlands,West Flanders
8.392025212515458,Netherlands,Utrecht
8.787592249926313,Netherlands,Utrecht
10.077028455877974,Netherlands,North Holland
6.906697560984857,Netherlands,North Brabant
5.867502478087461,Netherlands,South Holland
9.36935898007619,Netherlands,Liege
9.167836866135078,Netherlands,South Holland
9.711886341406082,Netherlands,Utrecht
9.44482424810838,Netherlands,Baden-Württemberg
7.281949650074609,Netherlands,South Holland
9.22136204105256,Netherlands,Liege
8.500777518358507,Netherlands,Baden-Württemberg
23.11918778826586,Germany,Baden-Württemberg
8.093277249833132,Belgium,Antwerp
6.780502398567741,Netherlands,Utrecht
7.574796069981817,Netherlands,North Holland
10.263011352533304,Netherlands,Utrecht
9.862526268278955,Netherlands,North Brabant
,Netherlands,North Holland
